Date,AAPL,AMZN,AYX,BABA,CRM,FB,GOOGL,MSFT,S02,TEAM,view,BRK-B,SPY
2016-03-10,0.9915265711380064,1.3858604938696804,,0.9290735368650846,1.0978946182873306,1.3283957489433564,1.2198960796943965,1.175730823076571,1.1669951238174985,0.9955619112731479,V02 M1 9 Stocks,,
2016-03-11,1.002209368172827,1.4123414112886965,,0.9554082724207826,1.1123365141619124,1.3542656001255653,1.2410560496611958,1.1987710960821492,1.1881798307214624,1.0291654876484149,V02 M1 9 Stocks,,
2016-03-14,1.0047573931567473,1.421664312869959,,0.9468881634572562,1.12149863925179,1.360206928093456,1.2500032012797817,1.2010300039501636,1.1926213762435387,1.0184123880130982,V02 M1 9 Stocks,,
2016-03-15,1.024946672419529,1.4307145079077788,,0.9324299489030948,1.1134235385825797,1.3698616742337846,1.2505530550758672,1.210517046355585,1.197697096855123,1.0529120597583723,V02 M1 9 Stocks,,
2016-03-16,1.0385695546499687,1.4238959145134857,,0.9488245659407972,1.1294184196602075,1.388552321249215,1.2618660940363993,1.2276842118529294,1.21023808499455,1.0838273948283867,V02 M1 9 Stocks,,
2016-03-17,1.0369033684163569,1.3871250553236545,,0.9585064492667236,1.1292630993994144,1.3741939252935542,1.2637321600340503,1.2346865927885586,1.2050524160614096,1.0941324467787004,V02 M1 9 Stocks,,
2016-03-18,1.038079456163309,1.3688760571043492,,0.9843248048025276,1.1281760905076672,1.3795164203741133,1.258617105346082,1.2082581384875697,1.2003198787618516,1.0412628199482796,V02 M1 9 Stocks,,
2016-03-21,1.0379814282092537,1.3735869935266036,,1.0083358883600029,1.1219644913317273,1.384467590966483,1.269863535449919,1.2166160037357874,1.2068189858768321,1.0717300625285222,V02 M1 9 Stocks,,
2016-03-22,1.045919906971231,1.3897036688222035,,1.0092395178945786,1.1312818124510358,1.3894187739367478,1.266348009698416,1.2213594768034015,1.213345329953816,1.1062297790785651,V02 M1 9 Stocks,,
2016-03-23,1.0401376303622862,1.412391050648607,,0.9883266240922216,1.11466588326404,1.393008376020137,1.2621993432548229,1.2191006652055794,1.2106914553695591,1.1035414033590063,V02 M1 9 Stocks,,
2016-03-24,1.035629242394443,1.445417854918471,,0.9792902383822236,1.1249150172456652,1.3993211274993824,1.2576674967754204,1.2245219766996809,1.2157163352092948,1.0672495856784865,V02 M1 9 Stocks,,
2016-03-28,1.0309251803919677,1.4377809881655594,,0.987293954416678,1.117305768656392,1.4072429682646457,1.2550683251503654,1.2093876766579958,1.2124021562259657,1.0757624916935542,V02 M1 9 Stocks,,
2016-03-29,1.0553285779841384,1.472469007583819,,1.007948625936144,1.1227409839332507,1.4375687751946111,1.2760782993961972,1.2358160346887923,1.235416952366082,1.0802430133483585,V02 M1 9 Stocks,,
2016-03-30,1.0737534779247755,1.4844449792240078,,1.0180177716859296,1.1537988245237485,1.4197445808667142,1.2801603569830955,1.2434962540509085,1.2442378932091347,1.063665204198458,V02 M1 9 Stocks,,
2016-03-31,1.0681673501120852,1.471923594496931,,1.0202123060881174,1.1465002164560614,1.4123178559228986,1.2710965623898856,1.2475622737728065,1.2401896409689053,1.1268399277839605,V02 M1 9 Stocks,,
2016-04-01,1.0730948537086376,1.4537255044831543,,1.0149779706949196,1.165004856761832,1.4092923729754567,1.2647277315043155,1.2392896568073786,1.2340968044085392,1.0409500070521391,V02 M1 9 Stocks,,
2016-04-04,1.0841194925731303,1.4408277943388692,,1.0194901167793708,1.1643894948520308,1.3666712350474521,1.257251155661794,1.236167443587985,1.2270414769157447,1.0589655597716754,V02 M1 9 Stocks,,
2016-04-05,1.071338686630861,1.4237037410252948,,0.9968003772860418,1.1473136287517005,1.3626640895220257,1.2464881641880567,1.216765082939234,1.212154470301778,1.0317224623833587,V02 M1 9 Stocks,,
2016-04-06,1.082558587594314,1.462421180371848,,1.0143333378797952,1.1626972919051508,1.3807568247739146,1.2620986384363306,1.2292536982000286,1.230206976136215,1.0347982520189791,V02 M1 9 Stocks,,
2016-04-07,1.0589482507727792,1.4365528236263885,,1.0005390361868864,1.1586975087179276,1.3799068293594026,1.2490351165837548,1.214534978163023,1.216298007214179,1.0132674169862772,V02 M1 9 Stocks,,
2016-04-08,1.060119021975131,1.4442525481641966,,0.9987341725963528,1.1514671562684793,1.3433570022497994,1.2479669920666223,1.2136429647665528,1.2110020836108526,1.0211767472653004,V02 M1 9 Stocks,,
2016-04-11,1.0636312020169516,1.44748309057739,,1.0018281986820734,1.1408525209945772,1.3234428361097363,1.2447956124849542,1.2111899516879363,1.2070853498516734,1.0207373424687147,V02 M1 9 Stocks,,
2016-04-12,1.0774851943462125,1.4650686513379625,,1.0037620068842674,1.1425446162558148,1.343114194988248,1.2559366091278017,1.2187723031747175,1.2174620069986837,1.0154645288501651,V02 M1 9 Stocks,,
2016-04-13,1.0930953537532495,1.4933659562947563,,1.026709532465856,1.1683891703536122,1.3418999279674508,1.268408500579199,1.2343832979866531,1.2344164055604223,1.0356771055526304,V02 M1 9 Stocks,,
2016-04-14,1.0936805852406932,1.5077696021853269,,1.0263228017659356,1.1714659799026184,1.3459069763505438,1.2741269327922429,1.2346063726208052,1.2376645112485725,1.0079946473082069,V02 M1 9 Stocks,,
2016-04-15,1.0717289745210583,1.5202544324258054,,1.01807199678064,1.1739273044725176,1.3313356628158544,1.2817020961740773,1.241073897455423,1.2352946370654605,0.9934942890208772,V02 M1 9 Stocks,,
2016-04-18,1.048606664518813,1.5432321877760402,,1.0185876849841038,1.1886956057161675,1.3411712997553398,1.29432192069549,1.259137976631009,1.2441183972757481,1.0238131321043349,V02 M1 9 Stocks,,
2016-04-19,1.0430455424046376,1.5251366401911193,,1.0243889935637411,1.1720813264287562,1.3635140849365381,1.2755400668655477,1.257576644285369,1.239347734023319,1.0282072240106723,V02 M1 9 Stocks,,
2016-04-20,1.0451919254528697,1.537499904002568,,1.0469497884454095,1.1713120971200943,1.3650926114208286,1.2733545725362565,1.2397357110289702,1.2413575757871051,1.037434768679453,V02 M1 9 Stocks,,
2016-04-21,1.0338746657075304,1.5326663213514962,,1.0414062788459135,1.186849643056069,1.3774783074606,1.2817020961740773,1.24397284594724,1.2450886329422697,1.067753611762911,V02 M1 9 Stocks,,
2016-04-22,1.0310452300487718,1.5071623651324937,,1.0299325031632371,1.1765426041269205,1.3425070189780788,1.2123094629851163,1.1547672054364408,1.2098064765917644,1.0466622254672744,V02 M1 9 Stocks,,
2016-04-25,1.0251915795219897,1.5210073990844741,,1.016395987558588,1.1770040986378605,1.3369213348255704,1.2196053089728305,1.162126648620817,1.2109757150561202,1.0506168686365458,V02 M1 9 Stocks,,
2016-04-26,1.018069244201533,1.4983695847522067,,1.013430918976411,1.1723889535408354,1.3206500426046492,1.1919336449913842,1.1471849727580503,1.1974379350685629,1.0589655597716754,V02 M1 9 Stocks,,
2016-04-27,0.9543609389303436,1.4733271335512543,,1.0010547243903505,1.1643894948520308,1.3222285690889397,1.1855087467989691,1.1360339974051121,1.1793255317916782,1.0396317487219022,V02 M1 9 Stocks,,
2016-04-28,0.9251895519143754,1.4622268232228224,,0.9849398709034446,1.1596204823561451,1.4174281040854593,1.1585600991860134,1.1128405560596828,1.1770276362315484,1.0189797672228509,V02 M1 9 Stocks,,
2016-04-29,0.914555036552098,1.6021100162951252,,0.991901487609788,1.1660817131825736,1.4277494648331717,1.163193956728482,1.1121714272039396,1.1993775353973992,1.0181009136892003,V02 M1 9 Stocks,,
2016-05-02,0.9135793630607251,1.6610361760257193,,0.987647153397362,1.1883879786040878,1.4397708042671162,1.1739240511817508,1.1286746255057702,1.217332054046255,1.062041393347776,V02 M1 9 Stocks,,
2016-05-03,0.9286042190605772,1.6306015302351042,,0.978622874120343,1.1522364009608046,1.4259280218022061,1.1641141481755988,1.110164302015168,1.2023834810459435,1.0449046502214108,V02 M1 9 Stocks,,
2016-05-04,0.9189453771896731,1.6295814132784638,,0.9774625531017548,1.1382372059565116,1.4335779562472313,1.1689287355728752,1.1121714272039396,1.2001930424826717,1.022934410392123,V02 M1 9 Stocks,,
2016-05-05,0.9152155269122004,1.6008955421894584,,1.0162671460819896,1.1354681465888905,1.4305422583382592,1.1744170940436158,1.1137327595495785,1.1995862749563706,1.0115098417404136,V02 M1 9 Stocks,,
2016-05-06,0.9101114033858568,1.6369896761756526,,1.0210370782546994,1.1422369891437352,1.4509421482865494,1.191621432220003,1.1237681954000105,1.2109984186097786,0.9592206709467084,V02 M1 9 Stocks,,
2016-05-09,0.9107982985654448,1.6510775466540089,,1.0237444638836792,1.1479289906615011,1.4479064503775776,1.1981121228101477,1.1166318268497863,1.2128318152188988,0.9267047159993628,V02 M1 9 Stocks,,
2016-05-10,0.9169822764662692,1.7077206359449455,,1.0277409088727836,1.1679276758426715,1.4632063921243783,1.2149550029201277,1.1378183093381906,1.2337448742423232,0.9583418174130574,V02 M1 9 Stocks,,
2016-05-11,0.9080499986496744,1.7323986841904933,,1.0287722852797112,1.1659278457837123,1.4513064198928345,1.2004454499737778,1.1384872481005095,1.2323649336997151,0.9671299572852522,V02 M1 9 Stocks,,
2016-05-12,0.8867500116134039,1.7438147723600883,,1.020521493186298,1.1674661813317315,1.4605349658216917,1.196370325812019,1.1487458536318056,1.231980885950123,0.9482355510320644,V02 M1 9 Stocks,,
2016-05-13,0.8885166789734817,1.724358872897824,,0.9947377276072488,1.1748504011800405,1.454827841610033,1.1910463489215282,1.1391563056712186,1.2251513520368529,0.963614718912566,V02 M1 9 Stocks,,
2016-05-16,0.9214975622438308,1.7261562702847284,,1.0221973992732878,1.1893109676259686,1.4409850591451219,1.2000346480198758,1.1558823172287418,1.237047427175752,0.9680088108189032,V02 M1 9 Stocks,,
2016-05-17,0.9176693257595894,1.6887748714728703,,1.0229708735650112,1.1810037741394424,1.424956574185751,1.1834218400089904,1.1343231803424456,1.2218245351916048,0.954826622980851,V02 M1 9 Stocks,,
2016-05-18,0.928172392382372,1.6940699591419923,,1.0188454839642458,1.197925895910217,1.4285994602476841,1.1860345848024183,1.1410605427937477,1.228431004810724,0.9719634539881752,V02 M1 9 Stocks,,
2016-05-19,0.9246385028527796,1.6966689531597048,,1.0096922600755658,1.2474611835786873,1.4183994667023718,1.1754029792959941,1.1300562245181407,1.2294779398241356,0.9579024126164716,V02 M1 9 Stocks,,
2016-05-20,0.9346505425756151,1.7070647737778701,,1.0157514578785256,1.2463843425416088,1.424956574185751,1.1859195487528706,1.1367933968760178,1.2374085850097178,0.9970095273935632,V02 M1 9 Stocks,,
2016-05-23,0.9465275536713059,1.69236966624668,,1.018458740372443,1.2573068356825376,1.4081995581566022,1.1785908057446879,1.1235435762567807,1.2331077345794177,0.9829485739028192,V02 M1 9 Stocks,,
2016-05-24,0.9609567498211552,1.7104653595684935,,1.0457895705618836,1.2729981259480678,1.4292065391155202,1.2045206727280056,1.15857731923729,1.2553624896113986,1.0027217458086988,V02 M1 9 Stocks,,
2016-05-25,0.9778395907046604,1.7205454072033926,,0.9744973684926332,1.285612729733898,1.4315136938119217,1.212851649263123,1.170479638852253,1.256846678380548,1.0115098417404136,V02 M1 9 Stocks,,
2016-05-26,0.9855939567159684,1.7364793001828964,,1.0100789907754864,1.2822282930728128,1.4506993288822063,1.2109291240533948,1.1653143252634206,1.2652332099727108,1.0066763889779704,V02 M1 9 Stocks,,
2016-05-27,0.985004964853454,1.729994049750755,,1.0438557623596891,1.2886894162135991,1.4496064290638098,1.2284621235113968,1.1749711187730751,1.2724037053573172,1.0009641705628352,V02 M1 9 Stocks,,
2016-05-31,0.9801954143152336,1.7556194242329461,,1.0571343887410167,1.2877664271917182,1.442685049974146,1.2305161332809067,1.1902421314945282,1.277956899373027,0.9917366258940544,V02 M1 9 Stocks,,
2016-06-01,0.968426691695948,1.7035129468421035,,0.9895494002268368,1.2670744884748186,1.4163019090521047,1.2163532779485922,1.1758809055526744,1.2498065795820514,1.0386217586722883,V02 M1 9 Stocks,,
2016-06-02,0.9611484294365841,1.7243498386584908,,0.9974203887252824,1.263885939822082,1.4180904820816405,1.2095439327364157,1.1676489014387876,1.2517427089191355,1.0828923492476117,V02 M1 9 Stocks,,
2016-06-03,0.9631154664079058,1.7179566642647364,,0.9886461864224289,1.2534093059921827,1.4126055732809422,1.1958764376942923,1.1522966454016763,1.2425588507348833,1.048170308062506,V02 M1 9 Stocks,,
2016-06-06,0.970098698344878,1.7207743888951887,,1.0072267856063961,1.2576607092570442,1.4164211703066392,1.1864506393989374,1.1598614569515495,1.2471817461347638,1.0572848758829378,V02 M1 9 Stocks,,
2016-06-07,0.9740330914395612,1.7136945953588705,,1.0043880472901718,1.2623675912741128,1.4041397293039184,1.1881245820461128,1.1591937700138777,1.2441709402645544,1.0182225415725084,V02 M1 9 Stocks,,
2016-06-08,0.97314794899625,1.7205613669033113,,1.0018074382637543,1.2655561399268491,1.4116516501770366,1.2073661995428189,1.1578590082202067,1.2493117465656316,1.032545452462829,V02 M1 9 Stocks,,
2016-06-09,0.980131273590266,1.7229528983766007,,1.0007751662660622,1.2561423607090745,1.4136786741731977,1.2066999354969614,1.1485141690019318,1.2483446141882293,1.0412259085059836,V02 M1 9 Stocks,,
2016-06-10,0.9720660544682392,1.6998900954531098,,0.9796138548297684,1.2424770719409781,1.390546676823614,1.1915373381049263,1.1453992382902418,1.2334993472676703,1.0347155339217446,V02 M1 9 Stocks,,
2016-06-13,0.9574106442934209,1.6935680246818097,,0.9735493197466164,1.2373145745189658,1.3587102175980117,1.1894084079039589,1.1155849990078506,1.2207352196874532,1.056850807508158,V02 M1 9 Stocks,,
2016-06-14,0.9585909508970764,1.7031814172342477,,1.003484833485764,1.2312410892252643,1.370514780514965,1.1916348433314252,1.1086878508540463,1.225946937885985,1.0642292320369622,V02 M1 9 Stocks,,
2016-06-15,0.9554436073220992,1.6912475968309737,,1.011484867274255,1.2449063931769988,1.366460660980199,1.1899121968252382,1.1055729201423563,1.2274929770263785,1.1280309029625057,V02 M1 9 Stocks,,
2016-06-16,0.9594763301306104,1.698943050325144,,1.0099364528260977,1.239592135300013,1.363956687355826,1.177008571814231,1.12114726765997,1.2275490531763058,1.106763679320658,V02 M1 9 Stocks,,
2016-06-17,0.9376409153436666,1.6726127720550186,,0.993549378411366,1.2222828039433349,1.3476211387420804,1.1445057462204653,1.1153627191945266,1.209054278849311,1.120218410058922,V02 M1 9 Stocks,,
2016-06-20,0.9353786215549568,1.6906556388698832,,1.008388128700611,1.2332150379945397,1.3517945195313799,1.1475610199519857,1.1140276042768138,1.215989878143,1.1397495772141366,V02 M1 9 Stocks,,
2016-06-21,0.9433457374581512,1.6949414074046798,,1.0144526637837632,1.239440268559578,1.3638374261012916,1.1520301584711283,1.1389469793455245,1.2248169903850834,1.1280309029625057,V02 M1 9 Stocks,,
2016-06-22,0.939804714694915,1.6825812517743326,,1.0158720200386364,1.2241048859721746,1.3582333514359843,1.154614077851029,1.1344971926737524,1.2197343286435471,1.1367114458106555,V02 M1 9 Stocks,,
2016-06-23,0.9452145888488244,1.7097640584286922,,1.0211622962847553,1.2493096631822955,1.372184104213707,1.1617647384850485,1.1549665221130605,1.2353684706556367,1.1623189191753296,V02 M1 9 Stocks,,
2016-06-24,0.918657988828168,1.6550197980262458,,0.9843880918513312,1.1913081686349225,1.336412882097799,1.1135468243440994,1.1086878508540463,1.191557257346764,1.1241246782119627,V02 M1 9 Stocks,,
2016-06-27,0.9052812355612869,1.6370241883993304,,0.9578074459756344,1.155019290633161,1.2993300365805671,1.106948755623989,1.0775384966539423,1.1669115987677514,1.0828923492476117,V02 M1 9 Stocks,,
2016-06-28,0.9205266137238454,1.6763065826287251,,0.9842590336580472,1.1774911194118511,1.3438055417163834,1.1233951772487276,1.1000105337822237,1.1933419617416603,1.1015553362507702,V02 M1 9 Stocks,,
2016-06-29,0.9284936472652232,1.6944204109961332,,1.0069687595424988,1.1995073479692353,1.36121428661231,1.129781969476772,1.1244850196418474,1.2102169168708743,1.120218410058922,V02 M1 9 Stocks,,
2016-06-30,0.940296569168596,1.6944678126218258,,1.0261945593702153,1.2057327000033715,1.3626450758782431,1.1433356916281867,1.1385020195116295,1.2191738298694297,1.1241246782119627,V02 M1 9 Stocks,,
2016-07-01,0.9463072972887664,1.6783832964492895,,1.025761344812925,1.2003259196805758,1.3414846430423215,1.145686783126451,1.1305972873661934,1.2108557559221094,1.0895776179124372,V02 M1 9 Stocks,,
2016-07-05,0.9374253947132194,1.683980335204761,,1.01700404760364,1.1828840703350982,1.3416020625954554,1.1370407233274282,1.130818324233704,1.2066961734428678,1.1129681946838523,V02 M1 9 Stocks,,
2016-07-06,0.9427546436874642,1.7059754851450215,,1.0127541632745607,1.1803279761276366,1.3709716356654849,1.1436219998708106,1.1354591865252897,1.2168307821096032,1.1469908711370005,V02 M1 9 Stocks,,
2016-07-07,0.9468007162352068,1.7035701801611292,,1.0218977855064322,1.1842373727448232,1.3609859925695045,1.1408637038942362,1.1354591865252897,1.2161661568995503,1.1304048381618947,V02 M1 9 Stocks,,
2016-07-08,0.9541033517635148,1.7249408210818329,,1.017261576154766,1.216264061256517,1.3773154751964407,1.1578332874585295,1.1557903694464011,1.2325290995754985,1.1474161976526682,V02 M1 9 Stocks,,
2016-07-11,0.9570642269817788,1.743374244948574,,1.0490711365292809,1.227841875820315,1.3847166663492343,1.173028430042656,1.1621993396163013,1.2452217076627012,1.1576229708187338,V02 M1 9 Stocks,,
2016-07-12,0.9614065450958116,1.7304916978202478,,1.0526770642577736,1.2319015424730868,1.3854215008594275,1.181593857043047,1.1759009363889912,1.2483739728145218,1.1610252427168883,V02 M1 9 Stocks,,
2016-07-13,0.9559785441562356,1.717585999141708,,1.037609409621576,1.2228799574409768,1.3719114854993846,1.1767061902729288,1.1825304991546912,1.240849799659579,1.1529449320155682,V02 M1 9 Stocks,,
2016-07-14,0.9749264535476928,1.7142786510152734,,1.0526770642577736,1.226338183086804,1.3779029019013291,1.1869008395300262,1.1876131779713617,1.2486340248225336,1.1631517051816338,V02 M1 9 Stocks,,
2016-07-15,0.9748277015823616,1.700956656934363,,1.0463666939525018,1.2239324792031288,1.372851335333284,1.1866266441390283,1.1867294046248629,1.2448989002648143,1.1652781251179805,V02 M1 9 Stocks,,
2016-07-18,0.9851897990190088,1.7024137590715027,,1.0643964227434788,1.2273906898129308,1.402338410191252,1.2149683897206394,1.1924751005131795,1.2577274254159598,1.1567724879009924,V02 M1 9 Stocks,,
2016-07-19,0.985584548637746,1.7113875982912092,,1.0659417614689044,1.2234814134839458,1.416905694938328,1.2153070726388684,1.173248821336963,1.2585782566404842,1.1699562489779431,V02 M1 9 Stocks,,
2016-07-20,0.9864728101702548,1.724732602838961,,1.0871910672090679,1.2350590927235172,1.4322953159835357,1.2212271302302695,1.2355686146880842,1.2772858567086107,1.1916457323286789,V02 M1 9 Stocks,,
2016-07-21,0.9812423957989691,1.7217490873102543,,1.0841002867313427,1.2284432115750827,1.416905694938328,1.2169201480110985,1.2331377937135048,1.271221546944712,1.1793124966978683,V02 M1 9 Stocks,,
2016-07-22,0.9736435870122956,1.7227435909445947,,1.0880925523607814,1.2412239231887945,1.4214873365894236,1.2247759154060798,1.250154171869045,1.2774315568817909,1.19759970815045,V02 M1 9 Stocks,,
2016-07-25,0.9606167979454536,1.7106011695035244,,1.0713507367709787,1.2358109390902732,1.4288884337595829,1.2219368882332766,1.2536899901194056,1.2728010934625635,1.2078065238449138,V02 M1 9 Stocks,,
2016-07-26,0.9540048477110676,1.7013036410823057,,1.0765020032248966,1.2293454482656243,1.4240718707674154,1.222146594483968,1.2543530071910522,1.2701410302844982,1.2205650859913928,V02 M1 9 Stocks,,
2016-07-27,1.0159802279616896,1.7038014088708409,,1.0701916329196246,1.2254360516484384,1.4489772099916542,1.2291149945990072,1.2417564544595874,1.2812637396208035,1.233323563081074,V02 M1 9 Stocks,,
2016-07-28,1.0296974750689774,1.7406681178337935,,1.0704492644976251,1.2379159826145774,1.4684786535014709,1.2353576866217588,1.2421985281946089,1.2951807762416945,1.2647945781390049,V02 M1 9 Stocks,,
2016-07-29,1.028414691171208,1.7550077694121011,,1.0622071145391068,1.229946904308594,1.4560259780154368,1.2764911086136272,1.2525850863745107,1.3009154930886229,1.274576067317801,V02 M1 9 Stocks,,
2016-08-01,1.0441217973916568,1.7348371456979697,,1.0804167211936997,1.2067335189592958,1.4361424895311952,1.276609402814881,1.2371974775632657,1.291323575667933,1.2242061816764152,V02 M1 9 Stocks,,
2016-08-02,1.0286643156569957,1.7186579870187468,,1.0734992740251277,1.1989885444728332,1.4220479135702735,1.2753024027350248,1.2371974775632657,1.281914828223647,1.2032830867482995,V02 M1 9 Stocks,,
2016-08-03,1.04156192932639,1.7052355572256606,,1.0718338770308142,1.1976481199629154,1.415347293825487,1.2733897168923085,1.2457253298328756,1.2822939909853552,1.2221549388856097,V02 M1 9 Stocks,,
2016-08-04,1.0479963496691709,1.7190873306331058,,1.0856689763320124,1.1998821707422904,1.4367201697987475,1.2707279494752513,1.254909350489804,1.2913825621344246,1.2324113579680194,V02 M1 9 Stocks,,
2016-08-05,1.0639335116708462,1.7308601082053674,,1.083619284545711,1.211350816396927,1.4458469819709436,1.2861567831608267,1.2673730562687058,1.3053980603806046,1.3115908312328692,V02 M1 9 Stocks,,
2016-08-08,1.0727435787826884,1.7321707560609958,,1.0888715396840245,1.2089676739985435,1.447117802310338,1.2834471512592005,1.2695596441223451,1.3044773025715004,1.2508728712906805,V02 M1 9 Stocks,,
2016-08-09,1.0770990789049433,1.7361251742813772,,1.0919459748814488,1.2091166464634109,1.4448071736634274,1.287033401351793,1.2726210614622957,1.3069297868684429,1.257847236266719,V02 M1 9 Stocks,,
2016-08-10,1.0690808459570753,1.7366900911700034,,1.1187194557452818,1.1951160050996654,1.4427276379187794,1.2886432451100238,1.268685184816711,1.3049705430380907,1.228719047098352,V02 M1 9 Stocks,,
2016-08-11,1.0683880065218632,1.742745982138732,,1.1755969168257443,1.2135849714361748,1.4429587539268665,1.2881810523858686,1.2748077418611046,1.3155282671681716,1.2299497763625646,V02 M1 9 Stocks,,
2016-08-12,1.070862637714176,1.7457287613880177,,1.2586073973406515,1.2158190222155498,1.4427276379187794,1.286348041862987,1.2669358266158892,1.324472217229906,1.2307702898891573,V02 M1 9 Stocks,,
2016-08-15,1.0837313238170878,1.7365318963638474,,1.244772298039454,1.1754555718238369,1.4314058417505569,1.2846107571214658,1.2708716801251811,1.3170886770229402,1.244308763077938,V02 M1 9 Stocks,,
2016-08-16,1.0827413559184509,1.7264763486302952,,1.23823914566287,1.16115708979023,1.4244741059976838,1.277007875047391,1.2638307279559833,1.3090664002295842,1.228719047098352,V02 M1 9 Stocks,,
2016-08-17,1.0811574608692842,1.7278096134984762,,1.2425945805805927,1.1367305057660448,1.4368357220263348,1.283749994937575,1.2664711573203455,1.3085540580324528,1.2155907486215152,V02 M1 9 Stocks,,
2016-08-18,1.0797717716933497,1.7274255084285592,,1.2425945805805927,1.1455181832467054,1.4315213939781446,1.2794943385904778,1.2673513544264825,1.3084646220887914,1.2188728027278857,V02 M1 9 Stocks,,
2016-08-19,1.0825434592105174,1.711268831181837,,1.240801157913719,1.1540079009033632,1.4274778053989632,1.2745533211606843,1.2677912216166274,1.3058450222546774,1.2069753976179671,V02 M1 9 Stocks,,
2016-08-22,1.074129504985352,1.7161722691010932,,1.2253007641002354,1.150582174664924,1.4342940697946345,1.2702498019229067,1.2688912829089585,1.3028344980677538,1.1885138022439534,V02 M1 9 Stocks,,
2016-08-23,1.0774949547648904,1.7228835540473308,,1.2270941867671088,1.1620507160596871,1.4368357220263348,1.2696760258164257,1.273731950539447,1.3070243048651746,1.1885138022439534,V02 M1 9 Stocks,,
2016-08-24,1.06937796411499,1.7111332556479018,,1.2026265515167245,1.1590719072158493,1.4265536301894195,1.2649102166272674,1.2750521073808974,1.2987388773435846,1.1790779377138128,V02 M1 9 Stocks,,
2016-08-25,1.0648244127021516,1.7155847351999145,,1.2033952307724745,1.1939245530546148,1.4312902779700576,1.2612442912148398,1.2798926361936318,1.3048935005870723,1.186872816216444,V02 M1 9 Stocks,,
2016-08-26,1.0585879715113842,1.7376843494133194,,1.2177426633484736,1.19198822379096,1.4436518939987084,1.2643045308644068,1.2768123396391242,1.3102029296992577,1.187283114005417,V02 M1 9 Stocks,,
2016-08-29,1.0574002614874638,1.7428589384004467,,1.215436804924772,1.19034983945704,1.4619055183431016,1.2684486994625157,1.278352522620816,1.3137921677929223,1.1905651270861115,V02 M1 9 Stocks,,
2016-08-30,1.049283044116344,1.7344756599002729,,1.2297843271725448,1.189009414947123,1.453818422055124,1.262232494382021,1.273731950539447,1.311451921544816,1.218462628015942,V02 M1 9 Stocks,,
2016-08-31,1.0502730017094708,1.7380458352110164,,1.2450285543486286,1.1829027056404384,1.457053318334876,1.2589331331396132,1.2642709653268054,1.3111862975725783,1.2094369381977454,V02 M1 9 Stocks,,
2016-09-01,1.0536838239017088,1.704277749575614,,1.232476432554499,1.1240927198328274,1.4347493608701742,1.2483335506134532,1.253774673954018,1.2900356459249611,1.1967481244916502,V02 M1 9 Stocks,,
2016-09-02,1.0635562980521025,1.7083028169944416,,1.2556280891222564,1.112097965523225,1.4386157358359033,1.2569617387776006,1.2555161688377512,1.295137333958217,1.2019392642355002,V02 M1 9 Stocks,,
2016-09-06,1.0632599642110343,1.7446388473041443,,1.3129378522264956,1.1168365987914637,1.4752320820888831,1.2745494944960396,1.2542101793063525,1.315276716448606,1.2147173560811932,V02 M1 9 Stocks,,
2016-09-07,1.0697758244896405,1.734930035005804,,1.2944671645238208,1.110765284149449,1.4902426173160783,1.2745021259650966,1.2552986221933424,1.314589374788982,1.2235022542935698,V02 M1 9 Stocks,,
2016-09-08,1.04173808177059,1.734001216674505,,1.2976299556803004,1.1088401403430823,1.4813728139993712,1.266378709990424,1.2502912492306164,1.307604372121721,1.2247002403356408,V02 M1 9 Stocks,,
2016-09-09,1.0181431471863602,1.6811005716592833,,1.2603090579873395,1.0987705446480758,1.445324909152336,1.2437275501283336,1.223731168735025,1.277071152006832,1.1771817112844698,V02 M1 9 Stocks,,
2016-09-12,1.0409483652399183,1.7062018018067555,,1.2752374322459217,1.101139920515111,1.463405730733874,1.2600376363387291,1.2420185247145028,1.294606650708023,1.207130364047813,V02 M1 9 Stocks,,
2016-09-13,1.0657280596232466,1.683024623890424,,1.268658776035786,1.0818891784382059,1.4465757918260844,1.2441061056098348,1.2306978121500691,1.283790482754632,1.1775810266546476,V02 M1 9 Stocks,,
2016-09-14,1.1034408987497706,1.6832015868469683,,1.295479282996224,1.09314346206673,1.4529438411668525,1.2468508162204053,1.2248197031916852,1.2945862018290926,1.1871645955389174,V02 M1 9 Stocks,,
2016-09-15,1.1409560620728385,1.7022210077476765,,1.3214141072235304,1.095660831374024,1.459539446740603,1.2638390642648578,1.2450663525158991,1.312424468470082,1.1983454259038993,V02 M1 9 Stocks,,
2016-09-16,1.134539014001087,1.7217491841554955,,1.3238178538047842,1.0852951155244392,1.4677269793628664,1.2586968119441762,1.2463727770032325,1.3136664760450247,1.1979461105337208,V02 M1 9 Stocks,,
2016-09-19,1.121309925978905,1.7141855277105704,,1.3034494787570576,1.0810007143168692,1.46295077746971,1.254627257311579,1.2394060420185178,1.3062341302771947,1.2095262962004172,V02 M1 9 Stocks,,
2016-09-20,1.1212110521043532,1.7255087396867126,,1.2823220591341058,1.079668032943093,1.4628371187545697,1.2615519497524057,1.2367934677528625,1.3057822261338046,1.2083283101583466,V02 M1 9 Stocks,,
2016-09-21,1.1210136743614332,1.7465628995352864,,1.3410234503471956,1.0984744244934979,1.4776201773496829,1.26983316145568,1.2574757826763334,1.3272216071263363,1.2738160308675233,V02 M1 9 Stocks,,
